Row #,Species,Count,Location,S/P,Date,LocID,SubID
1639,Orange-browed Hemispingus - Kleinothraupis calophrys,1,San Antonio de Putina--Sina--2 km N Sina,PE-PUN,02 Nov 2020,L12859857,S77004376
1640,Parodi's Hemispingus - Kleinothraupis parodii,2,Abra Málaga--Cloud Forest (2700-3000m),PE-CUS,16 Aug 2014,L1502263,S19794606
1641,Oleaginous Hemispingus - Sphenopsis frontalis,1,Carretera 5N--puente a frontera de Dept. San Martin,PE-AMA,16 Jun 2013,L1233036,S14473615
1642,Black-eared Hemispingus - Sphenopsis melanotis,3,Carretera a Manú--Túneles Pillahuata (2200-2500m),PE-CUS,28 Apr 2012,L599443,S10605279
1643,Orange-headed Tanager - Thlypopsis sordida,1,Carretera a Manú--Patria (600-900m),PE-CUS,22 Aug 2013,L1004836,S15132346
1644,Buff-bellied Tanager - Thlypopsis inornata,2,Hacienda Limon,PE-CAJ,14 Jun 2013,L493406,S14467255
1645,Fulvous-headed Tanager - Thlypopsis fulviceps,1,El Dorado ProAves Reserve,CO-MAG,23 Jan 2013,L652746,S12708413
1646,Rust-and-yellow Tanager - Thlypopsis ruficeps,2,Wayqecha Cloud Forest Birding Lodge,PE-CUS,07 Dec 2012,L1004824,S12279316
1647,Superciliaried Hemispingus - Thlypopsis superciliaris,2,Carretera a Manú--Túneles Pillahuata (2200-2500m),PE-CUS,12 Jul 2012,L599443,S11189690
1648,Rufous-chested Tanager - Thlypopsis ornata,1,Abra Málaga--Upper Temperate Forest (3400-3200m),PE-CUS,13 Oct 2013,L892338,S15396406
1649,Brown-flanked Tanager - Thlypopsis pectoralis,1,"-9.7658x-76.1608 - May 4, 2016, 12:45",PE-HUC,04 May 2016,L4564532,S29419089
1650,Plain-tailed Warbling Finch - Microspingus alticola,1,Cruz Conga (Valqui F1.6),PE-CAJ,16 May 2014,L493411,S18802436
1651,Three-striped Hemispingus - Microspingus trifasciatus,1,Carretera a Manú--Paso Acjanaco (Valqui A1.1),PE-CUS,02 Jun 2013,L1004908,S14654450
1652,Pardusco - Nephelornis oneilli,15,Bosque Unchog (Valqui D5.3),PE-HUC,04 May 2016,L602837,S29419092
1653,Black-goggled Tanager - Trichothraupis melanops,1,Manú Cloud Forest Lodge (1500-1700m),PE-CUS,11 Oct 2014,L1004831,S21578350
1654,Gray-headed Tanager - Eucometis penicillata,1,Minca (y alrededores/general area),CO-MAG,10 Jan 2015,L1161669,S21289541
1655,Flame-crested Tanager - Loriotus cristatus,1,Reserva Refugio Amazonas,PE-MDD,01 Jun 2015,L1755368,S23794478
1656,Yellow-crested Tanager - Loriotus rufiventer,2,Manu Tented Camp,PE-MDD,29 Aug 2013,L8231282,S15147136
1657,White-shouldered Tanager - Loriotus luctuosus,1,Romero Rainforest Lodge (300m),PE-MDD,25 Aug 2013,L2350758,S15139334
1658,Fulvous-crested Tanager - Tachyphonus surinamus,1,ExplorNapo Lodge--Amazon Canopy Walkway,PE-LOR,06 Dec 2016,L3404502,S32899296
1659,White-lined Tanager - Tachyphonus rufus,2,Hotel Minca,CO-MAG,07 Mar 2013,L2768764,S13641297
1660,Red-shouldered Tanager - Tachyphonus phoenicius,2,Waqanki/Quebrada Mishquiyaquillo--Senda Cresta (Trail to Ridge),PE-SAM,11 May 2016,L1652750,S29586365
1661,Fulvous Shrike-Tanager - Lanio fulvus,2,Amazon Conservatory of Tropical Studies Field Station,PE-LOR,08 Dec 2016,L1340381,S32926654
1662,White-winged Shrike-Tanager - Lanio versicolor,2,Manú Wildlife Center (Valqui A5.1),PE-MDD,03 Aug 2014,L599450,S19607307
1663,Flame-rumped Tanager - Ramphocelus flammigerus,4,Las Tangaras ProAves Reserve,CO-CHO,02 Jan 2015,L856448,S21291986
1664,Black-bellied Tanager - Ramphocelus melanogaster,3,Area de Conservación Municipal de Tingana,PE-SAM,16 Jun 2013,L2240948,S69779281
1665,Silver-beaked Tanager - Ramphocelus carbo,3,C. N. Santa Rosa de Huacaria (613m),PE-CUS,05 May 2012,L1532757,S10700411
1666,Masked Crimson Tanager - Ramphocelus nigrogularis,1,Cocha Machuhuasi,PE-MDD,31 Jul 2012,L9403218,S11299279
1667,Crimson-backed Tanager - Ramphocelus dimidiatus,2,Hotel Minca,CO-MAG,20 Jan 2013,L2768764,S12676878
1668,Vermilion Tanager - Calochaetes coccineus,1,Bosque de Protección Alto Mayo--Llanteria/Afluente vicinity (km 389-391),PE-SAM,18 May 2014,L1234162,S18791730
1669,Black-and-gold Tanager - Bangsia melanochlamys,1,Arrierito Antioqueño ProAves Reserve,CO-ANT,01 Jan 2015,L603931,S21291966
1670,Hooded Mountain Tanager - Buthraupis montana,1,Carretera a Manú--Paso Acjanaco (Valqui A1.1),PE-CUS,28 Apr 2012,L1004908,S10605278
1671,Blue-capped Tanager - Sporathraupis cyanocephala,1,Carretera a Manú--Pillahuata (Valqui A1.2),PE-CUS,04 May 2012,L599441,S10700162
1672,Grass-green Tanager - Chlorornis riefferii,1,ACP Abra Patricia--Owlet Lodge,PE-AMA,18 May 2014,L1849237,S18791731
1673,Golden-backed Mountain Tanager - Cnemathraupis aureodorsalis,4,Bosque Unchog (Valqui D5.3),PE-HUC,04 May 2016,L602837,S29419092
1674,Black-cheeked Mountain Tanager - Anisognathus melanogenys,4,Cuchilla San Lorenzo,CO-MAG,11 Jan 2013,L2146871,S12570375
1675,Lacrimose Mountain Tanager - Anisognathus lacrymosus,2,Chamicero del Perijá Proaves Reserve,CO-CES,05 Feb 2015,L3054544,S22211192
1676,Scarlet-bellied Mountain Tanager - Anisognathus igniventris,3,Wayqecha Cloud Forest Birding Lodge,PE-CUS,07 Dec 2012,L1004824,S12279316
1677,Blue-winged Mountain Tanager - Anisognathus somptuosus,1,Carretera a Manú--Rocotal Inferior (1800-2000m),PE-CUS,21 Apr 2013,L1004829,S15264408
1678,Black-chinned Mountain Tanager - Anisognathus notabilis,1,Las Tangaras ProAves Reserve,CO-CHO,03 Jan 2015,L856448,S21292010
1679,Buff-breasted Mountain Tanager - Dubusia taeniata,1,El Dorado ProAves Reserve,CO-MAG,18 Feb 2013,L652746,S13173653
1680,Chestnut-bellied Mountain Tanager - Dubusia castaneoventris,1,Abra Málaga--Upper Temperate Forest (3400-3200m),PE-CUS,13 Oct 2013,L892338,S15396406
1681,Purplish-mantled Tanager - Iridosornis porphyrocephalus,1,Arrierito Antioqueño ProAves Reserve,CO-ANT,29 Dec 2014,L603931,S21291923
1682,Yellow-throated Tanager - Iridosornis analis,1,Cock-of-the-Rock Lodge & Manu Paradise Lodge,PE-CUS,23 Jul 2012,L599445,S11210233
1683,Golden-collared Tanager - Iridosornis jelskii,1,Carretera a Manú--Túneles Pillahuata (2200-2500m),PE-CUS,10 Jun 2012,L599443,S11037368
1684,Yellow-scarfed Tanager - Iridosornis reinhardti,4,"PE-Amazonas Region - -5.6974x-77.7952 - Jun 20, 2013, 6:22 PM",PE-AMA,16 Jun 2013,L2240366,S14473617
1685,Fawn-breasted Tanager - Pipraeidea melanonota,2,Santuario Historico Machu Picchu--Avenida Hermanos Ayar,PE-CUS,01 Oct 2012,L1004820,S11787540
1686,Blue-and-yellow Tanager - Rauenia bonariensis,6,Laguna de Huacarpay,PE-CUS,05 Feb 2012,L492963,S10503463
1687,Glistening-green Tanager - Chlorochrysa phoenicotis,4,Las Tangaras ProAves Reserve,CO-CHO,03 Jan 2015,L856448,S21292010
1688,Orange-eared Tanager - Chlorochrysa calliparaea,1,Cock-of-the-Rock Lodge & Manu Paradise Lodge,PE-CUS,13 Jul 2012,L599445,S11189685
1689,Blue-gray Tanager - Thraupis episcopus,1,Erika Lodge,PE-MDD,04 Jun 2012,L1532805,S10938878
1690,Glaucous Tanager - Thraupis glaucocolpa,4,Riohacha--Camarones [deserts and xeric shrublands],CO-LAG,07 Feb 2014,L2568025,S16995261
1691,Palm Tanager - Thraupis palmarum,2,Amazonía Lodge,PE-MDD,19 Sep 2012,L1004838,S11683877
1692,Rufous-throated Tanager - Ixothraupis rufigula,1,Las Tangaras ProAves Reserve,CO-CHO,03 Jan 2015,L856448,S21292010
1693,Speckled Tanager - Ixothraupis guttata,1,Arrierito Antioqueño ProAves Reserve,CO-ANT,29 Dec 2014,L603931,S21291923
1694,Yellow-bellied Tanager - Ixothraupis xanthogastra,6,ACR Cordillera Escalera--Túnel Tarapoto,PE-SAM,19 May 2014,L2273747,S89061243
1695,Spotted Tanager - Ixothraupis punctata,1,Cock-of-the-Rock Lodge & Manu Paradise Lodge,PE-CUS,20 Jul 2013,L599445,S14788433
1696,Golden-naped Tanager - Chalcothraupis ruficervix,1,Cock-of-the-Rock Lodge & Manu Paradise Lodge,PE-CUS,13 Jul 2012,L599445,S11189685
1697,Black-headed Tanager - Stilpnia cyanoptera,3,Bellavista (local gardens),CO-MAG,28 Feb 2013,L1915097,S13641197
1698,Silvery Tanager - Stilpnia viridicollis,1,Carretera a Manú--Tanager Corner a Thousand-meter Bridge (1100-1300m),PE-CUS,13 Jul 2012,L1004833,S11189686
1699,Black-capped Tanager - Stilpnia heinei,1,RNA Proaves El Dorado--Lodge,CO-MAG,09 Jan 2013,L2141124,S12570287
1700,Green-throated Tanager - Stilpnia argyrofenges,2,Villa Hermosa,PE-AMA,27 May 2016,L4649901,S29961215
1701,Sira Tanager - Stilpnia phillipsi,5,Peligroso Campsite to Jardín Campsite and higher (1500m to 1800m),PE-HUC,08 Oct 2017,L6342495,S39859388
1702,Green-capped Tanager - Stilpnia meyerdeschauenseei,1,Abra Maruncunca (Valqui 7.3),PE-PUN,28 Dec 2016,L2293372,S33257281
1703,Burnished-buff Tanager - Stilpnia cayana,1,Complejo Turístico Yacumama,PE-SAM,18 May 2014,L1587052,S18791727
1704,Scrub Tanager - Stilpnia vitriolina,1,RNA Proaves Arrierito Antioqueño--Casa,CO-ANT,28 Dec 2014,L1252526,S21291901
1705,Masked Tanager - Stilpnia nigrocincta,2,Pantiacolla Lodge,PE-MDD,23 Sep 2012,L2372696,S11683941
1706,Golden-hooded Tanager - Stilpnia larvata,2,RNA Paujil (Dept. Boyaca),CO-BOY,24 Dec 2014,L743897,S21078184
1707,Blue-necked Tanager - Stilpnia cyanicollis,1,Carretera a Manú--Tanager Corner a Thousand-meter Bridge (1100-1300m),PE-CUS,13 Jul 2012,L1004833,S11189686
1708,Blue-and-black Tanager - Tangara vassorii,1,Santuario Historico Machu Picchu--Avenida Hermanos Ayar,PE-CUS,30 Sep 2012,L1004820,S11787535
1709,Beryl-spangled Tanager - Tangara nigroviridis,2,Manú Cloud Forest Lodge (1500-1700m),PE-CUS,04 Oct 2012,L1004831,S11792308
1710,Metallic-green Tanager - Tangara labradorides,1,Fundo Alto Nieva,PE-AMA,26 May 2016,L3324136,S29961088
1711,Blue-browed Tanager - Tangara cyanotis,2,"-11.4539x-74.7916 - May 2, 2016, 15:07",PE-JUN,02 May 2016,L4559199,S29379140
1712,Turquoise Tanager - Tangara mexicana,1,Pantiacolla Lodge,PE-MDD,22 Sep 2012,L2372696,S11683938
1713,Paradise Tanager - Tangara chilensis,,C. N. Santa Rosa de Huacaria (613m),PE-CUS,05 May 2012,L1532757,S10700411
1714,Opal-rumped Tanager - Tangara velia,2,Manu Birding Lodge,PE-MDD,24 Sep 2012,L3601096,S11683944
1715,Opal-crowned Tanager - Tangara callophrys,2,Cocha Camungo,PE-MDD,31 Aug 2013,L758592,S15158001
1716,Bay-headed Tanager - Tangara gyrola,1,Cock-of-the-Rock Lodge & Manu Paradise Lodge,PE-CUS,04 Oct 2012,L599445,S11792309
1717,Golden-eared Tanager - Tangara chrysotis,2,Cock-of-the-Rock Lodge & Manu Paradise Lodge,PE-CUS,20 Aug 2013,L599445,S15122803
1718,Saffron-crowned Tanager - Tangara xanthocephala,1,Carretera a Manú--Tanager Corner a Thousand-meter Bridge (1100-1300m),PE-CUS,23 Jul 2012,L1004833,S11210227
1719,Flame-faced Tanager - Tangara parzudakii,1,"PE-Amazonas Region - -5.6974x-77.7952 - Jun 20, 2013, 6:22 PM",PE-AMA,16 Jun 2013,L2240366,S14473617
1720,Green-and-gold Tanager - Tangara schrankii,1,Pantiacolla Lodge,PE-MDD,22 Sep 2012,L2372696,S11683939
1721,Golden Tanager - Tangara arthus,3,Cock-of-the-Rock Lodge & Manu Paradise Lodge,PE-CUS,17 Sep 2012,L599445,S11683871
1722,Silver-throated Tanager - Tangara icterocephala,2,Arrierito Antioqueño ProAves Reserve,CO-ANT,01 Jan 2015,L603931,S21291966
1723,Swallow Tanager - Tersina viridis,1,Paucartambo--Kosñipata--Comunidad Nativa Queros Wachiperi ca. 590 m (native community),PE-CUS,18 Jun 2012,L1599945,S11037560
1724,Black-faced Dacnis - Dacnis lineata,1,Manu Birding Lodge,PE-MDD,25 Sep 2012,L3601096,S11683945
1725,Yellow-bellied Dacnis - Dacnis flaviventer,1,Pantiacolla Lodge,PE-MDD,22 Sep 2012,L2372696,S11683939
1726,Blue Dacnis - Dacnis cayana,1,Pantiacolla Lodge,PE-MDD,23 Sep 2012,L2372696,S11683941
1727,Short-billed Honeycreeper - Cyanerpes nitidus,1,ExplorNapo Lodge--Amazon Canopy Walkway,PE-LOR,06 Dec 2016,L3404502,S32899296
1728,Purple Honeycreeper - Cyanerpes caeruleus,1,Carretera a Manú--Tanager Corner a Thousand-meter Bridge (1100-1300m),PE-CUS,23 Jul 2012,L1004833,S11210227
1729,Red-legged Honeycreeper - Cyanerpes cyaneus,1,Santa Marta--Minca to El Dorado Road ca. 600-1700 m,CO-MAG,19 Mar 2013,L1895777,S13635480
1730,Green Honeycreeper - Chlorophanes spiza,1,Manu Birding Lodge,PE-MDD,24 Sep 2012,L3601096,S11683944
1731,Golden-collared Honeycreeper - Iridophanes pulcherrimus,2,Cock-of-the-Rock Lodge & Manu Paradise Lodge,PE-CUS,28 Jul 2015,L599445,S24453207
1732,Scarlet-browed Tanager - Heterospingus xanthopygius,1,Arrierito Antioqueño ProAves Reserve,CO-ANT,29 Dec 2014,L603931,S21291923
1733,Guira Tanager - Hemithraupis guira,2,Lago Sandoval,PE-MDD,05 Dec 2013,L653704,S15938618
1734,Yellow-backed Tanager - Hemithraupis flavicollis,1,Manu Birding Lodge,PE-MDD,24 Sep 2012,L3601096,S11683944
1735,Bicolored Conebill - Conirostrum bicolor,6,Via Parque Isla de Salamanca--Centro Administrativo Los Cocos,CO-MAG,18 Jan 2015,L1856337,S21499524
1736,Pearly-breasted Conebill - Conirostrum margaritae,1,Rio Napo--Vecindad ExplorNapo,PE-LOR,10 Dec 2016,L1313704,S32955802
1737,Chestnut-vented Conebill - Conirostrum speciosum,2,Area de Conservación Municipal de Tingana,PE-SAM,16 Jun 2013,L2240948,S69779281
1738,Giant Conebill - Conirostrum binghami,1,ACP Abra Málaga Thastayoc Royal Cinclodes,PE-CUS,11 Aug 2014,L512692,S19788229
1739,White-browed Conebill - Conirostrum ferrugineiventre,1,ACP Abra Málaga (Valqui B2),PE-CUS,12 Aug 2014,L492973,S19790680
1740,Blue-backed Conebill - Conirostrum sitticolor,1,Carretera a Manú--Paso Acjanaco (Valqui A1.1),PE-CUS,02 Jun 2013,L1004908,S14654450
1741,Capped Conebill - Conirostrum albifrons,2,Carretera a Manú--Túneles Pillahuata (2200-2500m),PE-CUS,12 Jul 2012,L599443,S11189690
1742,Tamarugo Conebill - Conirostrum tamarugense,2,Bosque de Queñua del Simbral,PE-ARE,08 Jun 2018,L5848191,S46433421
1743,Rufous-browed Conebill - Conirostrum rufum,2,PNN Chingaza--entrance road Piedras Gordas,CO-CUN,03 Apr 2015,L2841815,S22913061
1744,Cinereous Conebill - Conirostrum cinereum,20,Cusco--Cusco--Llaullipata (private reserve),PE-CUS,24 Nov 2011,L1437847,S10503458
1745,Glossy Flowerpiercer - Diglossa lafresnayii,20,PNN Chingaza--entrance road Piedras Gordas,CO-CUN,03 Apr 2015,L2841815,S22913061
1746,Moustached Flowerpiercer - Diglossa mystacalis,1,Carretera a Manú--Paso Acjanaco (Valqui A1.1),PE-CUS,28 Apr 2012,L1004908,S10605278
1747,Black Flowerpiercer - Diglossa humeralis,1,Cuchilla San Lorenzo,CO-MAG,11 Jan 2013,L2146871,S12570384
1748,Black-throated Flowerpiercer - Diglossa brunneiventris,10,Cusco--Cusco--Llaullipata (private reserve),PE-CUS,24 Nov 2011,L1437847,S10503458
1749,White-sided Flowerpiercer - Diglossa albilatera,2,RNA Proaves El Dorado--Lodge,CO-MAG,09 Jan 2013,L2141124,S12570287
1750,Indigo Flowerpiercer - Diglossa indigotica,2,Arrierito Antioqueño ProAves Reserve,CO-ANT,01 Jan 2015,L603931,S21291966
1751,Rusty Flowerpiercer - Diglossa sittoides,1,Bellavista (local gardens),CO-MAG,01 Feb 2013,L1915097,S12819625
1752,Deep-blue Flowerpiercer - Diglossa glauca,2,Carretera a Manú--Tanager Corner a Thousand-meter Bridge (1100-1300m),PE-CUS,29 Apr 2012,L1004833,S10605282
1753,Bluish Flowerpiercer - Diglossa caerulescens,1,Carretera a Manú--Paso Acjanaco (Valqui A1.1),PE-CUS,07 Dec 2012,L1004908,S12279315
1754,Masked Flowerpiercer - Diglossa cyanea,,Carretera a Manú--Paso Acjanaco (Valqui A1.1),PE-CUS,28 Apr 2012,L1004908,S10605278
1755,Plushcap - Catamblyrhynchus diadema,1,El Dorado ProAves Reserve,CO-MAG,23 Jan 2013,L652746,S12707593
1756,Black-hooded Sierra Finch - Phrygilus atriceps,2,"(-16.3855,-71.3513)",PE-ARE,08 Jun 2018,L7547674,S46433353
1757,Peruvian Sierra Finch - Phrygilus punensis,2,Cusco--Cusco--Llaullipata (private reserve),PE-CUS,03 Dec 2011,L1437847,S10503460
1758,Tit-like Dacnis - Xenodacnis parina,2,Sitio Arqueológico Tambomachay,PE-CUS,22 Sep 2013,L960625,S15230050
1759,White-throated Sierra Finch - Idiopsar erythronotus,4,Quebrada Patapampa,PE-ARE,10 Jun 2018,L7555358,S46466565
1760,Glacier Finch - Idiopsar speculifer,2,ACP Abra Málaga--Paso,PE-CUS,12 Aug 2014,L1678806,S19790413
1761,Plumbeous Sierra Finch - Geospizopsis unicolor,2,Cusco--Cusco--Llaullipata (private reserve),PE-CUS,24 Nov 2011,L1437847,S10503458
1762,Ash-breasted Sierra Finch - Geospizopsis plebejus,2,Laguna de Huacarpay,PE-CUS,05 Feb 2012,L492963,S10503463
1763,Slaty Finch - Spodiornis rusticus,1,Carretera a Manú--Paso Acjanaco (Valqui A1.1),PE-CUS,17 Sep 2014,L1004908,S19917505
1764,Cinereous Finch - Piezorina cinerea,1,Santuario Historico Bosque de Pómac,PE-LAM,11 Jun 2013,L760816,S14408230
1765,Slender-billed Finch - Xenospingus concolor,2,Bosque de Protección de la Bocatoma del Canal de Nuevo Imperial,PE-LIM,27 Apr 2016,L1470936,S29254064
1766,Great Inca-Finch - Incaspiza pulchra,1,Huarochirí--San Antonio--Autisha--Near bridge (reference),PE-LIM,28 Apr 2016,L8897976,S29271952
1767,Rufous-backed Inca-Finch - Incaspiza personata,1,Carretera a Huaylas,PE-ANC,07 May 2016,L2520738,S29478686
1768,Gray-winged Inca-Finch - Incaspiza ortizi,1,Hacienda Limon,PE-CAJ,14 Jun 2013,L493406,S14467255
1769,Buff-bridled Inca-Finch - Incaspiza laeta,1,San Marcos (pueblo),PE-CAJ,13 Jun 2013,L976503,S14415296
1770,Little Inca-Finch - Incaspiza watkinsi,1,Bosque de Yanahuanca,PE-CAJ,09 May 2016,L2912286,S29526554
1771,Mourning Sierra Finch - Rhopospina fruticeti,,Tikapata,PE-CUS,21 Jan 2012,L1436359,S10503461
1772,Band-tailed Sierra Finch - Rhopospina alaudina,1,Laguna de Huacarpay,PE-CUS,15 Sep 2012,L492963,S11683863
1773,Drab Hemispingus - Pseudospingus xanthophthalmus,1,Carretera a Manú--Paso Acjanaco a Wayquecha,PE-CUS,23 Jul 2014,L1004822,S19533041
1774,Gray-hooded Bush Tanager - Cnemoscopus rubrirostris,2,"PE-Amazonas Region - -5.6974x-77.7952 - Jun 20, 2013, 6:22 PM",PE-AMA,16 Jun 2013,L2240366,S14473617
1775,Chestnut-breasted Mountain Finch - Poospizopsis caesar,1,Cusco--Cusco--Llaullipata (private reserve),PE-CUS,24 Nov 2011,L1437847,S10503458
1776,Rufous-browed Hemispingus - Poospiza rufosuperciliaris,1,Bosque Unchog (Valqui D5.3),PE-HUC,04 May 2016,L602837,S29419092
1777,Rufous-breasted Warbling Finch - Poospiza rubecula,3,Valle de Santa Eulalia--Desvio a Huachupampa,PE-LIM,30 Nov 2018,L858533,S51202300
1778,Collared Warbling Finch - Poospiza hispaniolensis,1,-11.8847x-76.4810 - 11/11/2013 15:11,PE-LIM,11 Nov 2013,L2419321,S15646355
1779,Puna Yellow-Finch - Sicalis lutea,3,RN Salinas y Aguada Blanca--Lagunas Las Salinas,PE-ARE,08 Jun 2018,L676972,S46433408
1780,Bright-rumped Yellow-Finch - Sicalis uropygialis,1,Camino a Ondores,PE-JUN,12 Nov 2013,L2420815,S15659664
1781,Greenish Yellow-Finch - Sicalis olivascens,1,Laguna de Huacarpay,PE-CUS,05 Feb 2012,L492963,S10503463
1782,Saffron Finch - Sicalis flaveola,9,Río Seco--Cieneguilla--Lima,PE-LIM,06 Jan 2013,L1876532,S12548040
1783,Grassland Yellow-Finch - Sicalis luteola,6,Laguna de Huacarpay,PE-CUS,15 Apr 2012,L492963,S10503479
1784,Raimondi's Yellow-Finch - Sicalis raimondii,2,RN Lomas de Lachay--Quebada Guayabito,PE-LIM,11 Feb 2017,L1280623,S34331705
1785,Sulphur-throated Finch - Sicalis taczanowskii,6,Concesión Forestal Señor de la Divina Misericordia ,PE-TUM,21 Dec 2017,L6592860,S41242869
1786,Blue-black Grassquit - Volatinia jacarina,6,C. N. Santa Rosa de Huacaria (613m),PE-CUS,05 May 2012,L1532757,S10700411
1787,Lined Seedeater - Sporophila lineola,1,Puerto Maldonado--Camino Chorrillos,PE-MDD,09 Nov 2016,L2523392,S32446509
1788,Parrot-billed Seedeater - Sporophila peruviana,2,"PE-Lambayeque Region - -6.4040x-79.5037 - Jun 11, 2013, 9:55 PM",PE-LAM,11 Jun 2013,L2221716,S14408232
1789,Chestnut-throated Seedeater - Sporophila telasco,2,Refugio de Vida Silvestre Los Pantanos de Villa--Laguna Costera y Playa - Marvilla,PE-LIM,07 Jul 2012,L855862,S11123824
1790,Drab Seedeater - Sporophila simplex,1,Pueblo Libre (Canastero Site),PE-ANC,07 May 2016,L1312006,S29478682
1791,Chestnut-bellied Seedeater - Sporophila castaneiventris,1,Pantiacolla Lodge,PE-MDD,27 Sep 2012,L2372696,S11683949
1792,Thick-billed Seed-Finch - Sporophila funerea,1,Santa Marta--Minca to El Dorado Road ca. 600-1700 m,CO-MAG,10 Jan 2014,L1895777,S16324841
1793,Chestnut-bellied Seed-Finch - Sporophila angolensis,2,C. N. Santa Rosa de Huacaria (613m),PE-CUS,16 Jun 2012,L1532757,S11037375
1794,Black-billed Seed-Finch - Sporophila atrirostris,1,Cocha Machuhuasi,PE-MDD,14 Jul 2012,L9403218,S11189730
1795,Variable Seedeater - Sporophila corvina,1,PN Cerros de Amotape--Estación Policial Cabo Cotrina,PE-TUM,08 Feb 2019,L7516837,S52644008
1796,Gray Seedeater - Sporophila intermedia,2,Las Gaviotas,CO-LAG,07 Feb 2015,L2099908,S22431600
1797,Caqueta Seedeater - Sporophila murallae,2,Ceiba Tops Lodge--Islas del Río Amazonas,PE-LOR,03 Dec 2016,L2702700,S32846540
1798,Black-and-white Seedeater - Sporophila luctuosa,1,Amazonía Lodge,PE-MDD,20 Sep 2012,L1004838,S11683880
1799,Yellow-bellied Seedeater - Sporophila nigricollis,4,Santuario Historico Machu Picchu--Avenida Hermanos Ayar,PE-CUS,01 Oct 2012,L1004820,S11787540
1800,Double-collared Seedeater - Sporophila caerulescens,1,Santuario Historico Machu Picchu--Avenida Hermanos Ayar,PE-CUS,01 Oct 2012,L1004820,S11787540
1801,Slate-colored Seedeater - Sporophila schistacea,1,Tambo Blanquillo Nature Reserve--Lodge,PE-MDD,09 Sep 2016,L2487668,S31536381
1802,Band-tailed Seedeater - Catamenia analis,5,Cusco--Cusco--Llaullipata (private reserve),PE-CUS,24 Nov 2011,L1437847,S10503458
1803,Plain-colored Seedeater - Catamenia inornata,2,Cusco--Cusco--Llaullipata (private reserve),PE-CUS,03 Dec 2011,L1437847,S10503460
1804,Paramo Seedeater - Catamenia homochroa,1,Carretera a Manú--Paso Acjanaco (Valqui A1.1),PE-CUS,07 Dec 2012,L1004908,S12279315
1805,Pileated Finch - Coryphospingus pileatus,2,Riohacha--Camarones [deserts and xeric shrublands],CO-LAG,20 Feb 2013,L2568025,S16050880
1806,Red-crested Finch - Coryphospingus cucullatus,4,Bosque de Yanahuanca,PE-CAJ,09 May 2016,L2912286,S29526554
1807,Crimson-breasted Finch - Rhodospingus cruentus,1,PN Cerros de Amotape--Estación Policial Cabo Cotrina,PE-TUM,10 Feb 2019,L7516837,S52644115
